OID,TRAFCODE,TRAFAUTH,ROADNAME,ROADNUMBER,YEARMONTH,Shape_Length
-1,10104,נתע,השר משה שפירא,,202309,60.764722431433313
-1,10104,נתע,מינסטר,,202309,81.996375871006947
-1,10104,נתע,מינסטר,,202309,42.016418324599869
-1,10104,נתע, ,,202309,41.544760349047422
-1,10104,נתע,עדן,,202309,85.161000342738106
-1,10104,נתע,פרופ' חבוט,,202309,47.068112900454913
-1,10104,נתע, ,,202309,4.500705964676950
-1,10104,נתע, ,,202309,1.095678241522187
-1,10104,נתע,העמית יצחק,,202309,133.826537557635248
-1,10104,נתע, ,,202309,69.156258203008193
-1,10104,נתע, ,,202309,13.545314023345647
-1,10104,נתע, ,,202309,59.524003297841467
-1,10104,נתע,כורש,,202309,60.912978879003262
-1,10104,נתע,כורש,,202309,88.163963174996994
-1,10104,נתע,כורש,,202309,27.636859002110814
-1,10104,נתע, ,,202309,9.719624802001842
-1,10104,נתע, ,,202309,14.198999335641410
-1,10104,נתע,עדן,,202309,46.946622158414613
-1,10104,נתע, ,,202309,22.412842651931040
-1,10104,נתע, ,,202309,7.452590731994185
-1,10104,נתע,כורש,,202309,16.784655909803554
-1,10104,נתע, ,,202309,11.139658295088292
-1,10104,נתע, ,,202309,22.089793808101149
-1,10104,נתע,חיל האוויר,,202309,34.821460314206441
-1,10104,נתע, ,,202309,10.022819577445086
-1,10104,נתע,עדן,,202309,45.400295860512337
-1,10104,נתע,ארגמן,,202309,47.094766630544100
-1,10104,נתע,זלמן שז""ר,,202309,36.632727634695534
-1,10104,נתע,יוסף ספיר,,202309,29.023891460122428
-1,10104,נתע,יוסף ספיר,,202309,41.096148313193382
-1,10104,נתע, ,,202309,18.621889819617454
-1,10104,נתע,שמעון ישראלי,,202309,9.087656739226647
-1,10104,נתע,יוסף ספיר,,202309,31.868082475367359
-1,10104,נתע,זלמן שז""ר,,202309,32.500219835503515
-1,10104,נתע,יוסף ספיר,,202309,3.909112586340134
-1,10104,נתע,יוסף ספיר,,202309,9.482459202395095
-1,10104,נתע,מנחם בגין,,202309,174.955513538941972
-1,10104,נתע,רחבעם זאבי,,202309,1766.653704430527341
-1,10104,נתע, ,,202309,0.954712186631991
-1,10104,נתע, ,,202309,8.960550517796937
-1,10104,נתע,שמעון ישראלי,,202309,31.469112381318574
-1,10104,נתע,שמעון ישראלי,,202309,0.419263700666441
-1,10104,נתע, ,,202309,18.905921280123920
-1,10104,נתע, ,,202309,12.095552276504698
-1,10104,נתע,כורש,,202309,83.585510307720796
-1,10104,נתע,מנחם בגין,,202309,224.409385340564256
-1,10104,נתע,כורש,,202309,74.620353629402018
-1,10104,נתע, ,,202309,10.684968404370649
-1,10104,נתע, ,,202309,16.717408386281914
-1,10104,נתע, ,,202309,16.222104536818964
-1,10104,נתע, ,,202309,14.044568134128269
-1,10104,נתע, ,,202309,15.102393442383113
-1,10104,נתע, ,,202309,39.938311472296860
-1,10104,נתע,מינסטר,,202309,308.003170230360524
-1,10104,נתע, ,,202309,31.950497373868956
-1,10104,נתע,מינסטר,,202309,42.541258447133117
-1,10104,נתע,פרופ' חבוט,,202309,5.072186725678703
-1,10104,נתע,הטכנולוגיה,,202309,156.518057180553370
-1,10104,נתע, ,,202309,15.975348164175262
-1,10104,נתע, ,,202309,19.969140128199285
-1,10104,נתע, ,,202309,23.963057572080604
-1,10104,נתע,דיסקונט,,202309,89.490993273557336
-1,10104,נתע, ,,202309,64.103425208853636
-1,10101,נתיבי ישראל, ,461,202601,577.006502734046308
-1,10101,נתיבי ישראל, ,2042,202412,570.928865121755962
-1,10101,נתיבי ישראל, ,2044,202412,314.525755098290801
-1,10101,נתיבי ישראל, ,3263,202412,522.243001626353475
-1,10101,נתיבי ישראל, ,3422,202601,2633.159689942721343
-1,10101,נתיבי ישראל, ,8965,202412,1082.862085000106845
-1,70101,נתיבי היובל, ,,0,1247.402188524201392
-1,70101,נתיבי היובל, ,,0,677.356128273175386
-1,70101,נתיבי היובל, ,,0,679.236893328729934
-1,70101,נתיבי היובל, ,,0,742.645115841156894
-1,10101,נתיבי ישראל, ,4511,202507,2196.649646783700973
-1,10103,נתיבי איילון, ,705,202309,4704.733700640957977
-1,10103,נתיבי איילון, ,421,202309,3090.910028960058753
-1,70106,דרך ארץ, ,444,0,4019.327498491802999
-1,70106,דרך ארץ, ,444,0,370.382625909359945
-1,10101,נתיבי ישראל, ,5505,0,144.986082885430392
-1,10101,נתיבי ישראל, ,444,0,151.630621999981457
-1,10101,נתיבי ישראל, ,55,202401,281.171775215315620
-1,10101,נתיבי ישראל, ,75,202601,629.890805247244202
-1,10101,נתיבי ישראל, ,75,202601,603.700542823914589
-1,10101,נתיבי ישראל, ,75,202601,421.206293749727877
-1,10103,נתיבי איילון, ,,202309,43.578532637197810
-1,10103,נתיבי איילון, ,,202309,45.516806074400165
-1,10103,נתיבי איילון,OR02,,202309,20.536979734344023
-1,10103,נתיבי איילון,OR03,,202309,19.947422193344554
-1,10103,נתיבי איילון, ,,202309,3.377150526919680
-1,70101,נתיבי היובל, ,,0,420.827742564606012
-1,10101,נתיבי ישראל, ,5505,202207,532.049793151737617
-1,70104,שפיר נתיב מהיר,KM01,,202207,488.191184110601455
-1,70104,שפיר נתיב מהיר,KM03,,202207,461.062243141726981
-1,10101,נתיבי ישראל,KM02,,202207,579.986693889090134
-1,10101,נתיבי ישראל, ,8998,202312,938.251285532853899
-1,10101,נתיבי ישראל, ,854,202312,1881.493609498391834
-1,10101,נתיבי ישראל, ,8998,202207,400.726042198385414
-1,10101,נתיבי ישראל, ,8998,202312,938.251285532853899
-1,10102,חוצה ישראל, ,4,202312,1565.950496181228800
-1,10101,נתיבי ישראל, ,4103,202312,2254.508142016491092
-1,10101,נתיבי ישראל, ,406,202312,500.086809433891915
-1,70106,דרך ארץ, ,5505,0,31.437422299237053
-1,10101,נתיבי ישראל, ,444,202406,96.226245248176426
-1,10101,נתיבי ישראל, ,,202406,371.930546052708848
-1,10101,נתיבי ישראל, ,,202406,92.676085012504416
-1,10101,נתיבי ישראל, ,3104,202406,976.591425993986149
-1,10101,נתיבי ישראל, ,,202406,104.156364285223319
-1,10101,נתיבי ישראל, ,3104,202406,45.531509294790716
-1,10103,נתיבי איילון, ,,202404,595.026535923698816
-1,10103,נתיבי איילון, ,,202404,342.013074421782960
-1,10103,נתיבי איילון, ,,202404,239.416854339883287
-1,10103,נתיבי איילון, ,,202404,315.998149651837878
-1,10101,נתיבי ישראל, ,60,202412,4588.604505053670437
-1,10101,נתיבי ישראל, ,,202412,144.884430944925469
-1,10101,נתיבי ישראל, ,60,202412,1423.251949486482317
-1,10101,נתיבי ישראל, ,,202412,142.322028219666606
-1,10101,נתיבי ישראל, ,,202412,129.517211178558995
-1,10101,נתיבי ישראל, ,552,202412,182.607044100039047
-1,10101,נתיבי ישראל, ,552,202412,84.658729051882261
-1,10101,נתיבי ישראל, ,555,202404,138.485378004669144
-1,10101,נתיבי ישראל, ,60,202207,16777.964052768187685
-1,10101,נתיבי ישראל, ,552,202207,98.640357128553731
-1,10101,נתיבי ישראל, ,60,202404,10.784277380781893
-1,10101,נתיבי ישראל, ,60,202412,1209.469435012825215
-1,10101,נתיבי ישראל, ,3515,202412,411.729978310372417
-1,10101,נתיבי ישראל, ,60,202412,2951.044110487106991
-1,10101,נתיבי ישראל, ,,202412,235.065277475253737
-1,10101,נתיבי ישראל, ,60,202412,828.629541673126027
-1,10101,נתיבי ישראל, ,60,202412,186.826143081421009
-1,10101,נתיבי ישראל, ,60,202412,195.768185457452859
-1,10101,נתיבי ישראל, ,348,202412,82.850385764642184
-1,10101,נתיבי ישראל, ,60,202207,11117.496739211444947
-1,10101,נתיבי ישראל, ,348,202207,6095.196384951440450
-1,10101,נתיבי ישראל, ,348,202412,70.625603246824497
-1,10101,נתיבי ישראל, ,65,202412,5552.272077480820371
-1,10101,נתיבי ישראל, ,65,202412,1332.564428282468498
-1,10101,נתיבי ישראל, ,673,202412,165.688353997077144
-1,10101,נתיבי ישראל, ,7158,202412,597.335359327478955
-1,10101,נתיבי ישראל, ,673,202412,121.978844114373715
-1,10101,נתיבי ישראל, ,65,202207,4059.301553957606302
-1,10101,נתיבי ישראל, ,673,202207,4467.583793695047461
-1,10101,נתיבי ישראל, ,71,202207,1461.261304168087008
-1,10101,נתיבי ישראל, ,552,202207,4992.381767677394237
-1,10103,נתיבי איילון, ,,202404,77.196945131968363
-1,10103,נתיבי איילון, ,,202404,73.109200259420845
-1,10103,נתיבי איילון,המעפילים,,202404,575.620293926070644
-1,10103,נתיבי איילון, ,,202404,61.029673722437813
-1,40108,שדה תעופה הרצליה, ,,202303,103.839129717065944
-1,10104,נתע,שד ירושלים,,0,226.371978973507737
-1,10104,נתע, ,,0,20.721417250922737
-1,10104,נתע, ,,0,55.613924112688380
-1,10104,נתע, ,,0,61.593823819814325
-1,10104,נתע, ,,0,60.747176465580715
-1,10104,נתע, ,,202309,350.451154052122547
-1,10104,נתע, ,,202309,45.833369137335985
-1,10104,נתע, הלוחמים,,202104,287.280368689651993
-1,10101,נתיבי ישראל, ,721,202207,1970.423148759506375
-1,10103,נתיבי איילון,,,202412,87.022821667176956
-1,10101,נתיבי ישראל, ,40,202507,85.948496495755862
-1,70103,חוצה צפון,,7224,,148.983719957550363
-1,10103,נתיבי איילון, ,,202007,290.935597906166095
-1,10101,נתיבי ישראל, ,4,202207,3419.608624398792927
-1,10101,נתיבי ישראל,RA05,,202207,281.480712581169257
-1,10101,נתיבי ישראל, ,77,202207,3966.900938345060695
-1,70103,חוצה צפון,TC06,66,202007,1431.812076460523258
-1,10101,נתיבי ישראל, ,2,202207,6691.927836930623016
-1,70104,שפיר נתיב מהיר, ,,202010,1264.437707167567623
-1,70106,דרך ארץ,DA1W,1,202007,333.379967093338337
-1,10103,נתיבי איילון, ,,202007,46.087247961698068
-1,10101,נתיבי ישראל,CN01,,202207,167.594329553180586
-1,10101,נתיבי ישראל, ,3922,202207,1411.590511108368219
-1,10101,נתיבי ישראל, ,7224,202412,262.481459933905967
-1,10101,נתיבי ישראל,הפלמ""ח טבריה,,202412,1147.162472780430562
-1,10101,נתיבי ישראל, ,7111,202412,20.000390915013305
-1,10101,נתיבי ישראל,,,202412,45.694993205671707
-1,10101,נתיבי ישראל,אלונים,,202412,24.373199532811263
-1,10101,נתיבי ישראל,,,202412,40.802606665244923
-1,10101,נתיבי ישראל, ,8696,202207,108.709745184142449
-1,10101,נתיבי ישראל,,4458,202412,302.038751988776880
-1,10101,נתיבי ישראל, ,3924,202412,518.947917416069686
-1,70106,דרך ארץ, ,5614,202007,614.737845890902463
-1,10101,נתיבי ישראל,,,202412,995.559058597343665
-1,10101,נתיבי ישראל, ,2112,202412,1470.890981025691872
-1,10101,נתיבי ישראל,,2112,202412,748.868556270752833
-1,60100,משרד הביטחון, ,3104,202406,1412.788471974473623
-1,10101,נתיבי ישראל, ,,202406,75.719244049251571
-1,10101,נתיבי ישראל,,5616,202412,444.518882092660078
-1,10101,נתיבי ישראל, ,3928,202207,753.844154788289870
-1,10101,נתיבי ישראל, ,,202207,46.791680026654006
-1,10101,נתיבי ישראל, ,,202207,28.415502997587478
-1,10101,נתיבי ישראל, ,2,202207,7775.531177857751572
-1,10101,נתיבי ישראל, ,9,202207,1209.737297329730154
-1,10101,נתיבי ישראל, ,471,202207,1156.796554258710103
-1,10101,נתיבי ישראל, ,471,202207,1640.501463598157898
-1,70101,נתיבי היובל, ,1,202007,703.739551253849072
-1,10101,נתיבי ישראל, ,4,202207,1077.212396773680666
-1,10101,נתיבי ישראל, ,6,202207,16672.416753928242542
-1,10101,נתיבי ישראל, ,6,202207,7354.699041706704520
-1,10101,נתיבי ישראל, ,3571,202412,376.678703025789105
-1,10101,נתיבי ישראל,,,202412,451.081483439997385
-1,10103,נתיבי איילון, ,2,202412,118.238008996174230
-1,10103,נתיבי איילון,שדרות ירושלים,,202412,3755.971174390434953
-1,10103,נתיבי איילון,שדרות ורבורג,,202412,971.896303023583528
-1,10102,חוצה ישראל, ,4,202312,39.540479680596690
-1,10104,נתע,זבולון המר,,202503,313.449366603236342
-1,10104,נתע,דרך המלך,,202503,90.212369957290093
-1,10104,נתע,סמטת משה דיין,,202503,85.995311553466649
-1,10104,נתע,יוני נתניהו,,202503,103.598155627766189
-1,10104,נתע,מנחם בגין,,202503,115.059600619105936
-1,10104,נתע,אורי צבי גרינברג,,202503,159.792614860805202
-1,10104,נתע,,,202503,208.520465664154585
-1,10102,חוצה ישראל, ,70,202503,106.985748905904387
-1,10102,חוצה ישראל, ,79,202503,579.507030473661644
-1,10101,נתיבי ישראל,SO03,,202207,135.318961014954397
-1,10102,חוצה ישראל, ,79,202503,1132.076839471239282
-1,10101,נתיבי ישראל,,89,202503,771.874814689566506
-1,10101,נתיבי ישראל, ,89,202207,10909.500943166929574
-1,10101,נתיבי ישראל, ,8910,202207,1114.387325684221651
-1,10101,נתיבי ישראל,,7891,202507,395.845521331360032
-1,10101,נתיבי ישראל,,7891,202507,130.111124407033145
-1,10101,נתיבי ישראל,,,202507,192.627432997826361
-1,10101,נתיבי ישראל,,,,287.007921039740495
-1,10101,נתיבי ישראל,OL02,,202507,613.228130771680526
-1,10101,נתיבי ישראל,,,202507,2637.367868925205585
-1,10101,נתיבי ישראל,,,202507,439.690839660008123
-1,10101,נתיבי ישראל,,,202507,306.361512691215864
-1,10101,נתיבי ישראל,,,202507,263.612575113411992
-1,10101,נתיבי ישראל,,,202507,311.972816947749379
-1,10101,נתיבי ישראל,,,202507,149.876948261540917
-1,70106,דרך ארץ,,,202507,1540.103518347967110
-1,10104,נתע,HE01,,202601,60.369879402848611
-1,10101,נתיבי ישראל,,,202507,596.396663352393944
-1,10101,נתיבי ישראל,,,202507,462.237042709099228
-1,10101,נתיבי ישראל,,,202507,628.531280782894441
-1,10104,נתע,,,202601,346.966692101246281
-1,10101,נתיבי ישראל, ,552,202507,320.658970004303512
-1,10101,נתיבי ישראל,,3985,202303,612.837964192271215
-1,10101,נתיבי ישראל,,3182,202507,1512.226041829659152
-1,10101,נתיבי ישראל,,4513,202507,1220.632589119328031
-1,10101,נתיבי ישראל,,4583,202507,1884.442092365028429
-1,10101,נתיבי ישראל,,6002,202507,183.405490577589063
-1,10101,נתיבי ישראל,,2,202507,2126.027781004803728
-1,10110,חברת נמלי ישראל, ,41,202507,302.321207834933034
-1,10101,נתיבי ישראל, ,4004,0,615.890343122819331
-1,10110,חברת נמלי ישראל, ,4004,202507,574.862623231378620
-1,10101,נתיבי ישראל, ,413,0,448.388895353960834
-1,10110,חברת נמלי ישראל,,,202507,638.011563530680405
-1,10110,חברת נמלי ישראל,,,202507,295.059809479280261
-1,10110,חברת נמלי ישראל,,,202507,52.844581198881698
-1,10110,חברת נמלי ישראל,,,202507,189.007538200235615
-1,70101,נתיבי היובל, ,,202007,275.404876942839564
-1,10101,נתיבי ישראל, ,,202507,261.914316170347945
-1,70101,נתיבי היובל, ,,202007,9.389780128205333
-1,70101,נתיבי היובל, ,,202007,397.869771349821121
-1,10101,נתיבי ישראל, ,,202507,195.313892256371645
-1,10102,חוצה ישראל, ,85,202604,3267.012402366785864
-1,10101,נתיבי ישראל, ,85,202207,1016.957982166617057
-1,10101,נתיבי ישראל, ,85,202207,10964.715883974184180
-1,10101,נתיבי ישראל, ,85,202207,1789.493983735494567
-1,10101,נתיבי ישראל, ,85,202207,6959.303431890264619
-1,10101,נתיבי ישראל, ,85,202207,3633.709695798384018
-1,10101,נתיבי ישראל, ,85,202207,1277.921533148988601
-1,10101,נתיבי ישראל, ,85,202207,6438.088433338205505
-1,10101,נתיבי ישראל, ,90,202207,4705.943217401219044
-1,10101,נתיבי ישראל, ,90,202207,4534.915352643498409
-1,10101,נתיבי ישראל, ,90,202207,16430.798317423941626
-1,10101,נתיבי ישראל, ,90,202207,4934.336872391868383
-1,10101,נתיבי ישראל, ,90,202207,6128.480468303415364
-1,10101,נתיבי ישראל, ,99,202207,5531.873091092713366
-1,10101,נתיבי ישראל, ,99,202207,8153.407769591607575
-1,10101,נתיבי ישראל, ,98,202207,4111.233691854993594
-1,10101,נתיבי ישראל, ,98,202207,10334.034293674829314
